LATITUDE,LONGITUDE,FIPS,CITY,COLLISION_SEVERITY,COLLISION_TIME,Income_Category,Median_Household_Income,geometry,Crash_Count,GEO_ID,Census_Tract_Name,Total population,Area_km2,Population Density,Crash_Density
34.06264877319336,-118.05438232421876,6037433505,EL MONTE,4,1648,Middle Income,65865.0,POINT (-118.05438232421876 34.06264877319336),2,1400000U,4335.05,3981,0.7651945201499143,5202.598679379011,0.5023863350916855
33.99586868286133,-118.10887145996094,6037532102,MONTEBELLO,2,2120,Middle Income,113977.0,POINT (-118.10887145996094 33.99586868286133),1,1400000U,5321.02,3655,1.022050585410295,3576.1439327709263,0.27359781121751026
34.054630279541016,-118.0190200805664,6037433901,EL MONTE,3,1528,Middle Income,69348.0,POINT (-118.0190200805664 34.054630279541016),6,1400000U,4339.01,5401,0.7209290924602221,7491.721525023635,1.1109053878911312
33.962890625,-118.36612701416016,6037601401,INGLEWOOD,4,848,Low Income,56908.0,POINT (-118.36612701416016 33.962890625),4,1400000U,6014.01,6594,1.5730982869218002,4191.727913519616,0.6066120715802245
33.996551513671875,-118.2129364013672,6037980016,VERNON,3,620,Middle Income,70833.0,POINT (-118.2129364013672 33.996551513671875),5,1400000U,9800.16,371,13.456420530648398,27.57048199816652,13.477088948787063
33.94411087036133,-118.162353515625,6037536102,SOUTH GATE,3,1720,Middle Income,77733.0,POINT (-118.162353515625 33.94411087036133),2,1400000U,5361.02,3405,3.0741429205156914,1107.6257962101538,0.5873715124816447
33.9338493347168,-118.18055725097656,6037536104,SOUTH GATE,4,1403,Middle Income,69338.0,POINT (-118.18055725097656 33.9338493347168),1,1400000U,5361.04,3481,1.9643727809578928,1772.0669079432826,0.2872737719046251
34.01897048950195,-118.11446380615234,6037530006,MONTEBELLO,4,2025,Middle Income,87237.0,POINT (-118.11446380615234 34.01897048950195),2,1400000U,5300.06,4698,0.6605998297634148,7111.718453942877,0.4257130693912303
34.0100212097168,-118.10826110839844,6037532101,MONTEBELLO,2,527,Low Income,59203.0,POINT (-118.10826110839844 34.0100212097168),3,1400000U,5321.01,7260,1.436055605956089,5055.514542674327,0.4132231404958678
33.975059509277344,-118.15959167480467,6037534102,BELL GARDENS,3,936,Low Income,48229.0,POINT (-118.15959167480467 33.975059509277344),3,1400000U,5341.02,5860,0.7999222785228095,7325.711706419118,0.5119453924914675
33.93098831176758,-118.3394775390625,6037602003,INGLEWOOD,4,807,Middle Income,69850.0,POINT (-118.3394775390625 33.93098831176758),3,1400000U,6020.03,4220,0.625132051700993,6750.573720412066,0.7109004739336493
34.170448303222656,-118.35157012939452,6037311200,BURBANK,3,1024,Middle Income,88750.0,POINT (-118.35157012939452 34.170448303222656),2,1400000U,3112.0,3171,0.98898316495365,3206.3235375180657,0.630715862503942
34.06502151489258,-118.05581665039062,6037433103,EL MONTE,3,1610,Middle Income,67664.0,POINT (-118.05581665039062 34.06502151489258),4,1400000U,4331.03,6702,2.0827770396343444,3217.8192252285503,0.5968367651447329
34.03641891479492,-118.1481475830078,6037482701,MONTEREY PARK,4,2320,Middle Income,73750.0,POINT (-118.1481475830078 34.03641891479492),1,1400000U,4827.01,3856,1.2293803161234198,3136.53956341114,0.25933609958506226
33.951351165771484,-118.20873260498048,6037535702,SOUTH GATE,4,2345,Middle Income,70506.0,POINT (-118.20873260498048 33.951351165771484),2,1400000U,5357.02,5756,0.9747049650751446,5905.376710127092,0.34746351633078526
33.96181869506836,-118.353271484375,6037601001,INGLEWOOD,4,1521,Low Income,60250.0,POINT (-118.353271484375 33.96181869506836),3,1400000U,6010.01,2160,0.8840189183167672,2443.386623572252,1.3888888888888888
34.08176040649414,-118.0173797607422,6037432601,EL MONTE,3,1918,Low Income,61775.0,POINT (-118.0173797607422 34.08176040649414),2,1400000U,4326.01,6453,1.404870133258368,4593.307130128331,0.3099333643266698
34.04909896850586,-118.0155029296875,6037434001,EL MONTE,4,1619,Middle Income,82213.0,POINT (-118.0155029296875 34.04909896850586),1,1400000U,4340.01,4531,1.0731330658584513,4222.216371998036,0.22070183182520417
33.9208984375,-118.3962631225586,6037620002,EL SEGUNDO,3,1801,Middle Income,145325.0,POINT (-118.3962631225586 33.9208984375),2,1400000U,6200.02,3408,1.18474348786658,2876.572046947425,0.5868544600938967
33.970741271972656,-118.34786224365234,6037600902,INGLEWOOD,3,1229,Low Income,59498.0,POINT (-118.34786224365234 33.970741271972656),2,1400000U,6009.02,6382,0.800431424970134,7973.200202925725,0.31338138514572234
34.232261657714844,-118.25302124023438,6037300400,GLENDALE,4,741,Middle Income,130799.0,POINT (-118.25302124023438 34.232261657714844),1,1400000U,3004.0,5810,2.0087184008219223,2892.3914858462385,0.17211703958691912
34.076419830322266,-118.0411376953125,6037432700,EL MONTE,4,1729,Middle Income,67560.0,POINT (-118.0411376953125 34.076419830322266),5,1400000U,4327.0,4592,1.8591171218635585,2469.98962356768,1.088850174216028
34.1591796875,-118.2796630859375,6037301701,GLENDALE,3,503,Middle Income,100438.0,POINT (-118.2796630859375 34.1591796875),1,1400000U,3017.01,2661,0.93193718758204,2855.3426512618344,0.37579857196542654
34.08277130126953,-117.92565155029295,6037405500,WEST COVINA,3,1446,Middle Income,92382.0,POINT (-117.92565155029295 34.08277130126953),1,1400000U,4055.0,6207,1.8648792574676063,3328.3656167792506,0.1611084259706783
33.95994186401367,-118.3264389038086,6037600704,INGLEWOOD,3,2135,Middle Income,74405.0,POINT (-118.3264389038086 33.95994186401367),1,1400000U,6007.04,3027,0.9640399315211988,3139.911430041669,0.3303600925008259
33.96434020996094,-118.15004730224608,6037534001,BELL GARDENS,4,1847,Low Income,64886.0,POINT (-118.15004730224608 33.96434020996094),2,1400000U,5340.01,5154,0.7849222958038963,6566.255064421902,0.38804811796662786
33.99945068359375,-118.12612915039062,6037532001,MONTEBELLO,3,1600,Low Income,64198.0,POINT (-118.12612915039062 33.99945068359375),3,1400000U,5320.01,3133,1.3537582847261789,2314.297932908831,0.957548675390999
34.01036834716797,-118.10977172851562,6037532101,MONTEBELLO,4,111,Low Income,59203.0,POINT (-118.10977172851562 34.01036834716797),3,1400000U,5321.01,7260,1.436055605956089,5055.514542674327,0.4132231404958678
34.00748062133789,-118.12136840820312,6037532001,MONTEBELLO,3,850,Low Income,64198.0,POINT (-118.12136840820312 34.00748062133789),3,1400000U,5320.01,3133,1.3537582847261789,2314.297932908831,0.957548675390999
33.92890167236328,-118.41497039794922,6037620101,EL SEGUNDO,3,822,Middle Income,127941.0,POINT (-118.41497039794922 33.92890167236328),2,1400000U,6201.01,5411,1.3547481020143275,3994.100447127089,0.36961744594344853
33.99842834472656,-118.23055267333984,6037980016,VERNON,4,1306,Middle Income,70833.0,POINT (-118.23055267333984 33.99842834472656),5,1400000U,9800.16,371,13.456420530648398,27.57048199816652,13.477088948787063
34.06489944458008,-118.1243896484375,6037481714,MONTEREY PARK,4,1408,Low Income,42713.0,POINT (-118.1243896484375 34.06489944458008),4,1400000U,4817.14,2595,0.4550813117174121,5702.277665955649,1.5414258188824663
34.07923889160156,-117.9165496826172,6037405600,WEST COVINA,3,1941,Middle Income,91838.0,POINT (-117.9165496826172 34.07923889160156),1,1400000U,4056.0,5748,2.1009159580507477,2735.9495166732213,0.17397355601948505
34.013671875,-118.09809112548828,6037530101,MONTEBELLO,4,830,Low Income,42972.0,POINT (-118.09809112548828 34.013671875),1,1400000U,5301.01,5163,1.012136577032433,5101.090225528481,0.19368584156498161
34.05855178833008,-118.02667236328124,6037433901,EL MONTE,3,2500,Middle Income,69348.0,POINT (-118.02667236328124 34.05855178833008),6,1400000U,4339.01,5401,0.7209290924602221,7491.721525023635,1.1109053878911312
33.96183013916016,-118.35030364990234,6037601001,INGLEWOOD,4,2106,Low Income,60250.0,POINT (-118.35030364990234 33.96183013916016),3,1400000U,6010.01,2160,0.8840189183167672,2443.386623572252,1.3888888888888888
34.06840896606445,-118.042236328125,6037433200,EL MONTE,2,831,Low Income,64655.0,POINT (-118.042236328125 34.06840896606445),6,1400000U,4332.0,6089,1.7873632711457914,3406.6941501470146,0.9853834784036787
33.941680908203125,-118.18260955810548,6037536103,SOUTH GATE,4,730,Middle Income,70954.0,POINT (-118.18260955810548 33.941680908203125),1,1400000U,5361.03,5162,1.180316393440035,4373.403630322662,0.19372336303758234
34.062801361083984,-118.0305404663086,6037433403,EL MONTE,4,1419,Low Income,54708.0,POINT (-118.0305404663086 34.062801361083984),3,1400000U,4334.03,4860,0.7067742581336535,6876.3115578566485,0.6172839506172839
34.034698486328125,-118.48892974853516,6037701202,SANTA MONICA,1,840,Middle Income,141495.0,POINT (-118.48892974853516 34.034698486328125),1,1400000U,7012.02,3314,0.4047202465132419,8188.37216213143,0.30175015087507545
34.05978012084961,-118.01329040527344,6037433302,EL MONTE,4,1429,Low Income,61210.0,POINT (-118.01329040527344 34.05978012084961),4,1400000U,4333.02,1837,0.8542413630178678,2150.446091149506,2.177463255307567
33.81264114379883,-118.32826995849608,6037651101,TORRANCE,3,1736,Middle Income,125028.0,POINT (-118.32826995849608 33.81264114379883),1,1400000U,6511.01,4678,5.573831178709787,839.2790972694744,0.21376656690893542
34.05556869506836,-117.73693084716795,6037402801,POMONA,4,2214,Middle Income,76034.0,POINT (-117.73693084716795 34.05556869506836),1,1400000U,4028.01,4335,1.8197682518896137,2382.1714635908256,0.2306805074971165
34.06882858276367,-117.73667144775392,6037402601,POMONA,3,952,Middle Income,77125.0,POINT (-117.73667144775392 34.06882858276367),3,1400000U,4026.01,2854,1.034759623549164,2758.128491920616,1.051156271899089
34.06264114379883,-117.739501953125,6037402601,POMONA,4,221,Middle Income,77125.0,POINT (-117.739501953125 34.06264114379883),3,1400000U,4026.01,2854,1.034759623549164,2758.128491920616,1.051156271899089
34.03704071044922,-117.74932098388672,6037402902,POMONA,4,1704,Middle Income,75119.0,POINT (-117.74932098388672 34.03704071044922),1,1400000U,4029.02,6896,1.845218615491396,3737.2265498001934,0.14501160092807425
34.06196975708008,-117.76712036132812,6037402304,POMONA,4,1258,Low Income,46199.0,POINT (-117.76712036132812 34.06196975708008),4,1400000U,4023.04,3942,0.6973612618023021,5652.737276819851,1.0147133434804667
34.0263786315918,-117.73175048828124,6037402904,POMONA,3,1325,Middle Income,86974.0,POINT (-117.73175048828124 34.0263786315918),1,1400000U,4029.04,3615,1.9085628971471216,1894.095293062452,0.2766251728907331
34.05855178833008,-117.75453948974608,6037408800,POMONA,4,1804,Low Income,53045.0,POINT (-117.75453948974608 34.05855178833008),7,1400000U,4088.0,4759,1.791722578874143,2656.103157995805,1.4708972473208657
34.03314971923828,-117.75656127929688,6037403000,POMONA,3,1946,Middle Income,95403.0,POINT (-117.75656127929688 34.03314971923828),4,1400000U,4030.0,6991,2.418415134134224,2890.7361276924566,0.5721642111285938
34.059600830078125,-117.75240325927734,6037408800,POMONA,3,1532,Low Income,53045.0,POINT (-117.75240325927734 34.059600830078125),7,1400000U,4088.0,4759,1.791722578874143,2656.103157995805,1.4708972473208657
33.93461990356445,-118.34390258789062,6037601700,INGLEWOOD,4,825,Low Income,45847.0,POINT (-118.34390258789062 33.93461990356445),3,1400000U,6017.0,5263,0.7580456985514152,6942.853194810434,0.5700171005130154
34.227981567382805,-118.18585205078124,6037930400,UNINCORPORATED,3,1500,Middle Income,113929.0,POINT (-118.18585205078124 34.227981567382805),6,1400000U,9304.0,1309,1494.5028781225,0.8758765333690478,4.583651642475172
34.09584045410156,-117.91676330566406,6037405701,UNINCORPORATED,3,2117,Middle Income,88023.0,POINT (-117.91676330566406 34.09584045410156),3,1400000U,4057.01,3637,1.0439090187660889,3484.0200962139124,0.8248556502612042
33.93815994262695,-118.35238647460938,6037601700,UNINCORPORATED,2,2319,Low Income,45847.0,POINT (-118.35238647460938 33.93815994262695),3,1400000U,6017.0,5263,0.7580456985514152,6942.853194810434,0.5700171005130154
34.00883102416992,-117.95620727539062,6037980035,UNINCORPORATED,4,1445,Middle Income,65750.0,POINT (-117.95620727539062 34.00883102416992),5,1400000U,9800.35,642,15.945123520037198,40.2630935529123,7.788161993769471
33.89461898803711,-118.33074188232422,6037603702,UNINCORPORATED,4,1010,Middle Income,113464.0,POINT (-118.33074188232422 33.89461898803711),5,1400000U,6037.02,4776,2.607887208386173,1831.367547124674,1.0469011725293131
34.12403106689453,-118.06812286376952,6037431800,UNINCORPORATED,4,1440,Middle Income,88348.0,POINT (-118.06812286376952 34.12403106689453),1,1400000U,4318.0,5324,1.3618453106244033,3909.4014264798966,0.18782870022539444
34.183109283447266,-118.1492919921875,6037461100,UNINCORPORATED,3,1030,Middle Income,119375.0,POINT (-118.1492919921875 34.183109283447266),1,1400000U,4611.0,5153,1.9587380790504887,2630.7754237860886,0.19406171162429653
33.93043899536133,-117.9935302734375,6037503701,LOS ANGELES,3,2108,Middle Income,102043.0,POINT (-117.9935302734375 33.93043899536133),2,1400000U,5037.01,4896,1.1578047417791604,4228.692303053172,0.4084967320261438
33.98461151123047,-118.04701232910156,6037501400,UNINCORPORATED,4,1445,Middle Income,89500.0,POINT (-118.04701232910156 33.98461151123047),1,1400000U,5014.0,3443,1.0612527564350744,3244.278970417578,0.29044437990124894
33.97483825683594,-118.24755859375,6037533001,UNINCORPORATED,3,1230,Middle Income,75236.0,POINT (-118.24755859375 33.97483825683594),2,1400000U,5330.01,4368,0.4776719681741583,9144.35070723563,0.45787545787545786
33.96004867553711,-118.24886322021484,6037535102,UNINCORPORATED,3,1005,Middle Income,65873.0,POINT (-118.24886322021484 33.96004867553711),3,1400000U,5351.02,4522,0.5910823430602471,7650.372326447734,0.6634232640424591
33.89611053466797,-118.19328308105467,6037542106,UNINCORPORATED,3,1755,Low Income,52708.0,POINT (-118.19328308105467 33.89611053466797),4,1400000U,5421.06,2319,0.8741322689767628,2652.916592033106,1.7248814144027598
33.83171844482422,-118.29045867919922,6037543503,UNINCORPORATED,3,1311,Middle Income,94362.0,POINT (-118.29045867919922 33.83171844482422),1,1400000U,5435.03,5329,1.67565886857123,3180.241575389288,0.18765246762994933
34.22127151489258,-118.47265625,6037127520,LOS ANGELES,4,1337,Low Income,52290.0,POINT (-118.47265625 34.22127151489258),1,1400000U,1275.2,4868,0.363716964221226,13384.033407468736,0.20542317173377156
34.064361572265625,-117.79638671875,6037409000,POMONA,3,2250,Middle Income,76875.0,POINT (-117.79638671875 34.064361572265625),3,1400000U,4090.0,7610,7.868895221290159,967.0989110911416,0.39421813403416556
33.92185974121094,-118.26535034179688,6037540901,UNINCORPORATED,4,1450,Middle Income,71450.0,POINT (-118.26535034179688 33.92185974121094),1,1400000U,5409.01,5169,1.1637503515654393,4441.674275798781,0.1934610176049526
34.18510055541992,-118.15087890625,6037461000,UNINCORPORATED,3,1730,Middle Income,125302.0,POINT (-118.15087890625 34.18510055541992),2,1400000U,4610.0,5493,1.769745252303344,3103.8365509673195,0.3640997633351538
33.892860412597656,-118.27552795410156,6037541003,UNINCORPORATED,2,2330,Middle Income,79940.0,POINT (-118.27552795410156 33.892860412597656),3,1400000U,5410.03,4650,6.048626494473951,768.7695717777017,0.6451612903225806
33.84654998779297,-118.20757293701172,6037544001,UNINCORPORATED,2,1325,Middle Income,92135.0,POINT (-118.20757293701172 33.84654998779297),1,1400000U,5440.01,3968,1.8729073069407856,2118.63127731684,0.25201612903225806
34.0850715637207,-118.60092163085938,6037800104,UNINCORPORATED,2,949,Middle Income,144309.0,POINT (-118.60092163085938 34.0850715637207),1,1400000U,8001.04,3921,34.236430424067294,114.52712655591694,0.2550369803621525
34.07419967651367,-117.75238800048828,6037402200,POMONA,2,1030,Middle Income,93393.0,POINT (-117.75238800048828 34.07419967651367),2,1400000U,4022.0,7069,6.360108494644851,1111.4590271458464,0.2829254491441505
34.02050018310547,-118.15731811523438,6037531701,UNINCORPORATED,3,1740,Middle Income,69697.0,POINT (-118.15731811523438 34.02050018310547),5,1400000U,5317.01,5398,0.637117884323276,8472.52939027691,0.9262689885142645
33.9852294921875,-118.24787902832033,6037532800,UNINCORPORATED,4,810,Low Income,48952.0,POINT (-118.24787902832033 33.9852294921875),3,1400000U,5328.0,4291,0.5510350875500202,7787.16291748025,0.6991377301328362
34.10955810546875,-118.01441955566406,6037431400,UNINCORPORATED,3,1755,Middle Income,86538.0,POINT (-118.01441955566406 34.10955810546875),1,1400000U,4314.0,3770,1.7983316018040223,2096.387560680171,0.2652519893899204
34.441131591796875,-118.62445831298828,6037920106,UNINCORPORATED,4,2330,Middle Income,109268.0,POINT (-118.62445831298828 34.441131591796875),1,1400000U,9201.06,3576,47.00705693704152,76.07368410214414,0.2796420581655481
34.05302047729492,-118.0023193359375,6037408301,UNINCORPORATED,3,1645,Middle Income,82978.0,POINT (-118.0023193359375 34.05302047729492),5,1400000U,4083.01,5923,2.717583741064156,2179.509654293362,0.8441668073611346
34.58163070678711,-118.1348876953125,6037910401,UNINCORPORATED,4,1522,Middle Income,87393.0,POINT (-118.1348876953125 34.58163070678711),1,1400000U,9104.01,5995,9.41779545065909,636.5608630393909,0.16680567139282737
34.023860931396484,-118.1730499267578,6037531503,UNINCORPORATED,3,2103,Middle Income,71938.0,POINT (-118.1730499267578 34.023860931396484),2,1400000U,5315.03,2445,1.162717089140612,2102.83311635778,0.8179959100204499
33.99271011352539,-117.9379425048828,6037408623,UNINCORPORATED,4,1515,Middle Income,100900.0,POINT (-117.9379425048828 33.99271011352539),1,1400000U,4086.23,3117,0.960225643645922,3246.1120160933515,0.32082130253448826
34.04269027709961,-117.98635864257812,6037408301,UNINCORPORATED,3,1830,Middle Income,82978.0,POINT (-117.98635864257812 34.04269027709961),5,1400000U,4083.01,5923,2.717583741064156,2179.509654293362,0.8441668073611346
34.021690368652344,-118.17382049560548,6037531502,UNINCORPORATED,3,2228,Low Income,52083.0,POINT (-118.17382049560548 34.021690368652344),2,1400000U,5315.02,3209,0.4355644779513264,7367.451117899932,0.6232471174820816
33.923309326171875,-118.02652740478516,6037503106,UNINCORPORATED,4,1539,Middle Income,86568.0,POINT (-118.02652740478516 33.923309326171875),2,1400000U,5031.06,3961,0.9248815498481412,4282.710581317539,0.5049229992426155
33.894290924072266,-118.19346618652344,6037542106,UNINCORPORATED,4,1725,Low Income,52708.0,POINT (-118.19346618652344 33.894290924072266),4,1400000U,5421.06,2319,0.8741322689767628,2652.916592033106,1.7248814144027598
33.97486114501953,-118.25202178955078,6037532900,UNINCORPORATED,2,15,Low Income,42704.0,POINT (-118.25202178955078 33.97486114501953),2,1400000U,5329.0,6247,0.7671837892708082,8142.768509143865,0.3201536737634064
33.89727020263672,-118.27847290039062,6037541003,UNINCORPORATED,4,1435,Middle Income,79940.0,POINT (-118.27847290039062 33.89727020263672),3,1400000U,5410.03,4650,6.048626494473951,768.7695717777017,0.6451612903225806
33.97465133666992,-118.24005889892578,6037534900,UNINCORPORATED,4,940,Middle Income,80441.0,POINT (-118.24005889892578 33.97465133666992),4,1400000U,5349.0,6133,1.0481628589922365,5851.189962880975,0.6522093592043046
34.437950134277344,-118.27808380126952,6037910815,UNINCORPORATED,2,1551,Middle Income,93767.0,POINT (-118.27808380126952 34.437950134277344),1,1400000U,9108.15,5152,471.4047570878448,10.92903693171671,0.19409937888198756
34.19670104980469,-118.15402221679688,6037460301,UNINCORPORATED,3,1855,Middle Income,156250.0,POINT (-118.15402221679688 34.19670104980469),1,1400000U,4603.01,4779,4.918950796439352,971.5486488418106,0.2092487968194183
34.050819396972656,-118.09602355957033,6037482521,UNINCORPORATED,4,1840,Middle Income,80000.0,POINT (-118.09602355957033 34.050819396972656),1,1400000U,4825.21,5385,1.546195744442291,3482.741444190404,0.18570102135561745
34.036659240722656,-117.94078063964844,6037407502,UNINCORPORATED,3,815,Middle Income,110625.0,POINT (-117.94078063964844 34.036659240722656),1,1400000U,4075.02,3905,1.0298266731025976,3791.900231361516,0.2560819462227913
33.97248840332031,-118.2251205444336,6037534802,UNINCORPORATED,4,1920,Middle Income,70203.0,POINT (-118.2251205444336 33.97248840332031),1,1400000U,5348.02,2466,0.403891459238673,6105.600758798809,0.40551500405515006
33.97425079345703,-118.23248291015624,6037534900,UNINCORPORATED,4,1025,Middle Income,80441.0,POINT (-118.23248291015624 33.97425079345703),4,1400000U,5349.0,6133,1.0481628589922365,5851.189962880975,0.6522093592043046
33.97491836547852,-118.25200653076172,6037532900,UNINCORPORATED,3,1820,Low Income,42704.0,POINT (-118.25200653076172 33.97491836547852),2,1400000U,5329.0,6247,0.7671837892708082,8142.768509143865,0.3201536737634064
33.97888946533203,-118.43932342529295,6037702900,UNINCORPORATED,3,930,Middle Income,142440.0,POINT (-118.43932342529295 33.97888946533203),6,1400000U,7029.0,8844,3.7560664413896654,2354.5909365564644,0.6784260515603798
34.10832977294922,-117.9164810180664,6037404503,UNINCORPORATED,3,1940,Middle Income,101188.0,POINT (-117.9164810180664 34.10832977294922),1,1400000U,4045.03,2988,0.6567765034234088,4549.4928402968535,0.33467202141900937
33.99087905883789,-117.94326782226562,6037408628,UNINCORPORATED,3,810,Middle Income,87361.0,POINT (-117.94326782226562 33.99087905883789),1,1400000U,4086.28,5591,2.3593785513573824,2369.6917973520704,0.17885888034340905
33.938201904296875,-118.36136627197266,6037601502,UNINCORPORATED,3,1640,Low Income,65000.0,POINT (-118.36136627197266 33.938201904296875),1,1400000U,6015.02,3423,0.4907983294901389,6974.351366590734,0.29214139643587494
33.967369079589844,-118.23307037353516,6037535300,UNINCORPORATED,4,1000,Low Income,59267.0,POINT (-118.23307037353516 33.967369079589844),5,1400000U,5353.0,5818,1.0804568106905557,5384.759429931793,0.8594018563080096
34.01911163330078,-118.16796875,6037531502,UNINCORPORATED,4,2000,Low Income,52083.0,POINT (-118.16796875 34.01911163330078),2,1400000U,5315.02,3209,0.4355644779513264,7367.451117899932,0.6232471174820816
33.91878890991211,-118.2324676513672,6037541500,UNINCORPORATED,4,1305,Low Income,60000.0,POINT (-118.2324676513672 33.91878890991211),4,1400000U,5415.0,5105,0.842316169137342,6060.6696001434775,0.7835455435847208
33.97481918334961,-118.24134826660156,6037533002,UNINCORPORATED,4,2110,Low Income,55625.0,POINT (-118.24134826660156 33.97481918334961),2,1400000U,5330.02,2217,0.2877674606888501,7704.137204022318,0.9021199819576003
33.90925979614258,-118.23284912109376,6037541402,UNINCORPORATED,4,1935,Middle Income,78024.0,POINT (-118.23284912109376 33.90925979614258),2,1400000U,5414.02,3218,0.3459912708003632,9300.812683961569,0.6215040397762585
34.66019821166992,-118.20928192138672,6037901102,UNINCORPORATED,3,1500,Middle Income,91417.0,POINT (-118.20928192138672 34.66019821166992),2,1400000U,9011.02,5412,5.106005110362122,1059.928433878159,0.36954915003695493
33.940921783447266,-118.01254272460938,6037503302,UNINCORPORATED,4,1130,Middle Income,89500.0,POINT (-118.01254272460938 33.940921783447266),1,1400000U,5033.02,6070,1.5458735929407097,3926.582372400231,0.16474464579901152
34.036109924316406,-118.36978149414062,6037270300,LOS ANGELES,3,1855,Middle Income,68709.0,POINT (-118.36978149414062 34.036109924316406),1,1400000U,2703.0,2560,0.9765388935024928,2621.503369741069,0.390625
34.00136184692383,-117.96620178222656,6037408504,UNINCORPORATED,3,818,Middle Income,102222.0,POINT (-117.96620178222656 34.00136184692383),1,1400000U,4085.04,5418,1.4178934079799244,3821.161710398976,0.18456995201181248
33.95851135253906,-118.23744201660156,6037535300,UNINCORPORATED,4,1720,Low Income,59267.0,POINT (-118.23744201660156 33.95851135253906),5,1400000U,5353.0,5818,1.0804568106905557,5384.759429931793,0.8594018563080096
33.8873291015625,-118.32827758789062,6037603702,UNINCORPORATED,3,1430,Middle Income,113464.0,POINT (-118.32827758789062 33.8873291015625),5,1400000U,6037.02,4776,2.607887208386173,1831.367547124674,1.0469011725293131
34.024028778076165,-118.17407989501952,6037531503,UNINCORPORATED,3,1930,Middle Income,71938.0,POINT (-118.17407989501952 34.024028778076165),2,1400000U,5315.03,2445,1.162717089140612,2102.83311635778,0.8179959100204499
34.113128662109375,-117.78568267822266,6037408900,UNINCORPORATED,3,719,Middle Income,75625.0,POINT (-117.78568267822266 34.113128662109375),1,1400000U,4089.0,5529,3.157609532923256,1751.0081415549046,0.18086453246518358
33.92374038696289,-118.29283142089844,6037602801,UNINCORPORATED,3,730,Low Income,58810.0,POINT (-118.29283142089844 33.92374038696289),1,1400000U,6028.01,4200,1.2537263882101648,3350.0132401264773,0.23809523809523808
34.19575881958008,-118.15101623535156,6037460302,PASADENA,4,2000,Middle Income,92009.0,POINT (-118.15101623535156 34.19575881958008),1,1400000U,4603.02,4399,1.312821275039329,3350.79883578838,0.22732439190725165
34.394229888916016,-118.56968688964844,6037920334,SANTA CLARITA,3,900,Middle Income,104438.0,POINT (-118.56968688964844 34.394229888916016),1,1400000U,9203.34,5943,2.7401494556907884,2168.859799839559,0.16826518593303047
33.97454071044922,-118.23020935058594,6037534803,UNINCORPORATED,3,1155,Middle Income,80440.0,POINT (-118.23020935058594 33.97454071044922),1,1400000U,5348.03,4517,0.6107154566755061,7396.243128655635,0.22138587558113793
34.04444122314453,-118.73954010009766,6037800410,UNINCORPORATED,2,1910,High Income,161875.0,POINT (-118.73954010009766 34.04444122314453),2,1400000U,8004.1,3647,38.43694732586156,94.88266508475262,0.5483959418700302
33.97074890136719,-118.25627899169922,6037535001,UNINCORPORATED,3,1552,Low Income,57241.0,POINT (-118.25627899169922 33.97074890136719),2,1400000U,5350.01,4166,0.4497836376837903,9262.231106167554,0.48007681228996635
33.902618408203125,-118.25750732421876,6037541100,UNINCORPORATED,4,1630,Middle Income,91282.0,POINT (-118.25750732421876 33.902618408203125),2,1400000U,5411.0,3108,1.2444627162937505,2497.4633304051267,0.6435006435006435
34.117191314697266,-117.8956298828125,6037404100,UNINCORPORATED,4,830,Middle Income,81602.0,POINT (-117.8956298828125 34.117191314697266),1,1400000U,4041.0,6307,1.3488054827087663,4675.989296346747,0.15855398763278897
34.17850112915039,-118.11427307128906,6037461300,UNINCORPORATED,3,1645,Middle Income,93264.0,POINT (-118.11427307128906 34.17850112915039),1,1400000U,4613.0,6027,1.9496930016600795,3091.2559027848333,0.16592002654720425
33.987579345703125,-117.89356231689452,6037408725,UNINCORPORATED,3,745,Middle Income,77860.0,POINT (-117.89356231689452 33.987579345703125),3,1400000U,4087.25,5854,1.9474437959379376,3005.9917581244326,0.5124701059104886
34.02936172485352,-118.07006072998048,6037980036,UNINCORPORATED,4,750,High Income,172829.0,POINT (-118.07006072998048 34.02936172485352),1,1400000U,9800.36,606,8.756584369148355,69.20506609119077,1.6501650165016502
33.98793029785156,-117.89881134033205,6037408725,UNINCORPORATED,4,127,Middle Income,77860.0,POINT (-117.89881134033205 33.98793029785156),3,1400000U,4087.25,5854,1.9474437959379376,3005.9917581244326,0.5124701059104886
33.97465133666992,-118.2515106201172,6037535001,UNINCORPORATED,4,1730,Low Income,57241.0,POINT (-118.2515106201172 33.97465133666992),2,1400000U,5350.01,4166,0.4497836376837903,9262.231106167554,0.48007681228996635
33.98728942871094,-117.88787078857422,6037408705,UNINCORPORATED,4,820,Middle Income,70000.0,POINT (-117.88787078857422 33.98728942871094),3,1400000U,4087.05,5540,1.9280482594374235,2873.372060519114,0.5415162454873647
33.991058349609375,-117.90538787841795,6037408213,UNINCORPORATED,3,1900,Middle Income,74028.0,POINT (-117.90538787841795 33.991058349609375),5,1400000U,4082.13,5787,1.548583546847483,3736.963376487398,0.8640055296353897
34.036041259765625,-117.93466186523438,6037407802,UNINCORPORATED,3,1840,Middle Income,121194.0,POINT (-117.93466186523438 34.036041259765625),2,1400000U,4078.02,3207,3.133437526785256,1023.4766043956254,0.6236357966947302
