LATITUDE,LONGITUDE,FIPS,CITY,COLLISION_SEVERITY,COLLISION_TIME,Income_Category,Median_Household_Income,geometry
34.062801361083984,-118.0305404663086,06037433403,EL MONTE,4,425,Low Income,54708.0,POINT (-118.0305404663086 34.062801361083984)
33.947349548339844,-118.36134338378906,06037601402,INGLEWOOD,3,730,Middle Income,86563.0,POINT (-118.36134338378906 33.947349548339844)
34.0501708984375,-117.81658172607422,06037402403,POMONA,4,1141,Middle Income,88099.0,POINT (-117.81658172607422 34.0501708984375)
34.0617790222168,-117.74153137207033,06037402601,POMONA,4,2049,Middle Income,77125.0,POINT (-117.74153137207033 34.0617790222168)
34.075809478759766,-118.04134368896484,06037432700,EL MONTE,4,1401,Middle Income,67560.0,POINT (-118.04134368896484 34.075809478759766)
34.06132888793945,-117.92871856689452,06037406500,WEST COVINA,4,1708,Middle Income,99901.0,POINT (-117.92871856689452 34.06132888793945)
33.98892974853516,-118.12297821044922,06037532200,MONTEBELLO,4,1014,Middle Income,77926.0,POINT (-118.12297821044922 33.98892974853516)
34.0625,-118.1259765625,06037482201,MONTEREY PARK,2,1812,Low Income,59922.0,POINT (-118.1259765625 34.0625)
33.95769119262695,-118.20555114746094,06037535701,SOUTH GATE,4,845,Middle Income,73843.0,POINT (-118.20555114746094 33.95769119262695)
33.93878173828125,-118.34394073486328,06037601802,INGLEWOOD,3,1328,Middle Income,82833.0,POINT (-118.34394073486328 33.93878173828125)
34.06196975708008,-117.76712036132812,06037402304,POMONA,4,1040,Low Income,46199.0,POINT (-117.76712036132812 34.06196975708008)
34.01403045654297,-118.1268310546875,06037530204,MONTEBELLO,3,1839,Middle Income,67500.0,POINT (-118.1268310546875 34.01403045654297)
34.066898345947266,-117.72254180908205,06037402706,POMONA,4,953,Middle Income,104500.0,POINT (-117.72254180908205 34.066898345947266)
34.05329895019531,-117.74996948242188,06037408800,POMONA,3,1059,Low Income,53045.0,POINT (-117.74996948242188 34.05329895019531)
33.943321228027344,-118.19770050048828,06037535902,SOUTH GATE,4,736,Middle Income,86659.0,POINT (-118.19770050048828 33.943321228027344)
34.06258010864258,-117.7415771484375,06037408800,POMONA,4,2030,Low Income,53045.0,POINT (-117.7415771484375 34.06258010864258)
34.05607986450195,-118.03560638427734,06037433402,EL MONTE,4,134,Middle Income,68029.0,POINT (-118.03560638427734 34.05607986450195)
34.06378936767578,-118.02085113525392,06037433901,EL MONTE,4,1700,Middle Income,69348.0,POINT (-118.02085113525392 34.06378936767578)
34.06163024902344,-117.93179321289062,06037406702,WEST COVINA,4,830,Middle Income,91646.0,POINT (-117.93179321289062 34.06163024902344)
33.95018005371094,-118.1977996826172,06037536000,SOUTH GATE,3,1320,Low Income,47115.0,POINT (-118.1977996826172 33.95018005371094)
34.04098892211914,-118.1291732788086,06037482702,MONTEREY PARK,3,1657,Middle Income,97379.0,POINT (-118.1291732788086 34.04098892211914)
34.06277084350586,-118.03822326660156,06037433402,EL MONTE,4,1716,Middle Income,68029.0,POINT (-118.03822326660156 34.06277084350586)
34.14244079589844,-118.25794219970705,06037302302,GLENDALE,3,2046,Low Income,60234.0,POINT (-118.25794219970705 34.14244079589844)
34.05393981933594,-117.91683197021484,06037406601,WEST COVINA,4,1540,Middle Income,123268.0,POINT (-117.91683197021484 34.05393981933594)
34.15774154663086,-118.237060546875,06037301000,GLENDALE,3,1103,Middle Income,118843.0,POINT (-118.237060546875 34.15774154663086)
34.06237030029297,-118.1390380859375,06037482101,MONTEREY PARK,4,103,Middle Income,85905.0,POINT (-118.1390380859375 34.06237030029297)
33.97377014160156,-118.35015106201172,06037600902,INGLEWOOD,2,1747,Low Income,59498.0,POINT (-118.35015106201172 33.97377014160156)
33.9652099609375,-118.13996124267578,06037534002,BELL GARDENS,2,2120,Middle Income,80500.0,POINT (-118.13996124267578 33.9652099609375)
33.91939926147461,-118.4049072265625,06037620002,EL SEGUNDO,3,1829,Middle Income,145325.0,POINT (-118.4049072265625 33.91939926147461)
34.06248092651367,-118.132080078125,06037481714,MONTEREY PARK,3,1925,Low Income,42713.0,POINT (-118.132080078125 34.06248092651367)
33.9250602722168,-118.42069244384766,06037620101,EL SEGUNDO,3,1624,Middle Income,127941.0,POINT (-118.42069244384766 33.9250602722168)
33.94464111328125,-118.20951080322266,06037535802,SOUTH GATE,4,1945,Middle Income,94583.0,POINT (-118.20951080322266 33.94464111328125)
33.955650329589844,-118.22028350830078,06037535603,SOUTH GATE,3,840,Low Income,62930.0,POINT (-118.22028350830078 33.955650329589844)
34.16078186035156,-118.2643814086914,06037301204,GLENDALE,3,1534,Low Income,65665.0,POINT (-118.2643814086914 34.16078186035156)
33.952301025390625,-118.18699645996094,06037536000,SOUTH GATE,4,159,Low Income,47115.0,POINT (-118.18699645996094 33.952301025390625)
34.16291046142578,-118.29141998291016,06037301601,GLENDALE,3,613,Low Income,40617.0,POINT (-118.29141998291016 34.16291046142578)
34.20476150512695,-118.22319793701172,06037300800,GLENDALE,3,1209,Middle Income,113509.0,POINT (-118.22319793701172 34.20476150512695)
34.08784103393555,-118.02796936035156,06037432402,EL MONTE,3,810,Low Income,61563.0,POINT (-118.02796936035156 34.08784103393555)
34.06264877319336,-118.05438232421876,06037433505,EL MONTE,4,1648,Middle Income,65865.0,POINT (-118.05438232421876 34.06264877319336)
33.99586868286133,-118.10887145996094,06037532102,MONTEBELLO,2,2120,Middle Income,113977.0,POINT (-118.10887145996094 33.99586868286133)
34.054630279541016,-118.0190200805664,06037433901,EL MONTE,3,1528,Middle Income,69348.0,POINT (-118.0190200805664 34.054630279541016)
33.962890625,-118.36612701416016,06037601401,INGLEWOOD,4,848,Low Income,56908.0,POINT (-118.36612701416016 33.962890625)
33.996551513671875,-118.2129364013672,06037980016,VERNON,3,620,Middle Income,70833.0,POINT (-118.2129364013672 33.996551513671875)
33.94411087036133,-118.162353515625,06037536102,SOUTH GATE,3,1720,Middle Income,77733.0,POINT (-118.162353515625 33.94411087036133)
33.9338493347168,-118.18055725097656,06037536104,SOUTH GATE,4,1403,Middle Income,69338.0,POINT (-118.18055725097656 33.9338493347168)
34.01897048950195,-118.11446380615234,06037530006,MONTEBELLO,4,2025,Middle Income,87237.0,POINT (-118.11446380615234 34.01897048950195)
34.0100212097168,-118.10826110839844,06037532101,MONTEBELLO,2,527,Low Income,59203.0,POINT (-118.10826110839844 34.0100212097168)
33.975059509277344,-118.15959167480467,06037534102,BELL GARDENS,3,936,Low Income,48229.0,POINT (-118.15959167480467 33.975059509277344)
33.93098831176758,-118.3394775390625,06037602003,INGLEWOOD,4,807,Middle Income,69850.0,POINT (-118.3394775390625 33.93098831176758)
34.170448303222656,-118.35157012939452,06037311200,BURBANK,3,1024,Middle Income,88750.0,POINT (-118.35157012939452 34.170448303222656)
34.06502151489258,-118.05581665039062,06037433103,EL MONTE,3,1610,Middle Income,67664.0,POINT (-118.05581665039062 34.06502151489258)
34.03641891479492,-118.1481475830078,06037482701,MONTEREY PARK,4,2320,Middle Income,73750.0,POINT (-118.1481475830078 34.03641891479492)
33.951351165771484,-118.20873260498048,06037535702,SOUTH GATE,4,2345,Middle Income,70506.0,POINT (-118.20873260498048 33.951351165771484)
33.96181869506836,-118.353271484375,06037601001,INGLEWOOD,4,1521,Low Income,60250.0,POINT (-118.353271484375 33.96181869506836)
34.08176040649414,-118.0173797607422,06037432601,EL MONTE,3,1918,Low Income,61775.0,POINT (-118.0173797607422 34.08176040649414)
34.04909896850586,-118.0155029296875,06037434001,EL MONTE,4,1619,Middle Income,82213.0,POINT (-118.0155029296875 34.04909896850586)
33.9208984375,-118.3962631225586,06037620002,EL SEGUNDO,3,1801,Middle Income,145325.0,POINT (-118.3962631225586 33.9208984375)
33.970741271972656,-118.34786224365234,06037600902,INGLEWOOD,3,1229,Low Income,59498.0,POINT (-118.34786224365234 33.970741271972656)
34.232261657714844,-118.25302124023438,06037300400,GLENDALE,4,741,Middle Income,130799.0,POINT (-118.25302124023438 34.232261657714844)
34.076419830322266,-118.0411376953125,06037432700,EL MONTE,4,1729,Middle Income,67560.0,POINT (-118.0411376953125 34.076419830322266)
34.1591796875,-118.2796630859375,06037301701,GLENDALE,3,503,Middle Income,100438.0,POINT (-118.2796630859375 34.1591796875)
34.08277130126953,-117.92565155029295,06037405500,WEST COVINA,3,1446,Middle Income,92382.0,POINT (-117.92565155029295 34.08277130126953)
33.95994186401367,-118.3264389038086,06037600704,INGLEWOOD,3,2135,Middle Income,74405.0,POINT (-118.3264389038086 33.95994186401367)
33.96434020996094,-118.15004730224608,06037534001,BELL GARDENS,4,1847,Low Income,64886.0,POINT (-118.15004730224608 33.96434020996094)
33.99945068359375,-118.12612915039062,06037532001,MONTEBELLO,3,1600,Low Income,64198.0,POINT (-118.12612915039062 33.99945068359375)
34.01036834716797,-118.10977172851562,06037532101,MONTEBELLO,4,111,Low Income,59203.0,POINT (-118.10977172851562 34.01036834716797)
34.00748062133789,-118.12136840820312,06037532001,MONTEBELLO,3,850,Low Income,64198.0,POINT (-118.12136840820312 34.00748062133789)
33.92890167236328,-118.41497039794922,06037620101,EL SEGUNDO,3,822,Middle Income,127941.0,POINT (-118.41497039794922 33.92890167236328)
33.99842834472656,-118.23055267333984,06037980016,VERNON,4,1306,Middle Income,70833.0,POINT (-118.23055267333984 33.99842834472656)
34.06489944458008,-118.1243896484375,06037481714,MONTEREY PARK,4,1408,Low Income,42713.0,POINT (-118.1243896484375 34.06489944458008)
34.07923889160156,-117.9165496826172,06037405600,WEST COVINA,3,1941,Middle Income,91838.0,POINT (-117.9165496826172 34.07923889160156)
34.013671875,-118.09809112548828,06037530101,MONTEBELLO,4,830,Low Income,42972.0,POINT (-118.09809112548828 34.013671875)
34.05855178833008,-118.02667236328124,06037433901,EL MONTE,3,2500,Middle Income,69348.0,POINT (-118.02667236328124 34.05855178833008)
33.96183013916016,-118.35030364990234,06037601001,INGLEWOOD,4,2106,Low Income,60250.0,POINT (-118.35030364990234 33.96183013916016)
34.06840896606445,-118.042236328125,06037433200,EL MONTE,2,831,Low Income,64655.0,POINT (-118.042236328125 34.06840896606445)
33.941680908203125,-118.18260955810548,06037536103,SOUTH GATE,4,730,Middle Income,70954.0,POINT (-118.18260955810548 33.941680908203125)
34.062801361083984,-118.0305404663086,06037433403,EL MONTE,4,1419,Low Income,54708.0,POINT (-118.0305404663086 34.062801361083984)
34.034698486328125,-118.48892974853516,06037701202,SANTA MONICA,1,840,Middle Income,141495.0,POINT (-118.48892974853516 34.034698486328125)
34.05978012084961,-118.01329040527344,06037433302,EL MONTE,4,1429,Low Income,61210.0,POINT (-118.01329040527344 34.05978012084961)
33.81264114379883,-118.32826995849608,06037651101,TORRANCE,3,1736,Middle Income,125028.0,POINT (-118.32826995849608 33.81264114379883)
34.05556869506836,-117.73693084716795,06037402801,POMONA,4,2214,Middle Income,76034.0,POINT (-117.73693084716795 34.05556869506836)
34.06882858276367,-117.73667144775392,06037402601,POMONA,3,952,Middle Income,77125.0,POINT (-117.73667144775392 34.06882858276367)
34.06264114379883,-117.739501953125,06037402601,POMONA,4,221,Middle Income,77125.0,POINT (-117.739501953125 34.06264114379883)
34.03704071044922,-117.74932098388672,06037402902,POMONA,4,1704,Middle Income,75119.0,POINT (-117.74932098388672 34.03704071044922)
34.06196975708008,-117.76712036132812,06037402304,POMONA,4,1258,Low Income,46199.0,POINT (-117.76712036132812 34.06196975708008)
34.0263786315918,-117.73175048828124,06037402904,POMONA,3,1325,Middle Income,86974.0,POINT (-117.73175048828124 34.0263786315918)
34.05855178833008,-117.75453948974608,06037408800,POMONA,4,1804,Low Income,53045.0,POINT (-117.75453948974608 34.05855178833008)
34.03314971923828,-117.75656127929688,06037403000,POMONA,3,1946,Middle Income,95403.0,POINT (-117.75656127929688 34.03314971923828)
34.059600830078125,-117.75240325927734,06037408800,POMONA,3,1532,Low Income,53045.0,POINT (-117.75240325927734 34.059600830078125)
33.93461990356445,-118.34390258789062,06037601700,INGLEWOOD,4,825,Low Income,45847.0,POINT (-118.34390258789062 33.93461990356445)
34.227981567382805,-118.18585205078124,06037930400,UNINCORPORATED,3,1500,Middle Income,113929.0,POINT (-118.18585205078124 34.227981567382805)
34.09584045410156,-117.91676330566406,06037405701,UNINCORPORATED,3,2117,Middle Income,88023.0,POINT (-117.91676330566406 34.09584045410156)
33.93815994262695,-118.35238647460938,06037601700,UNINCORPORATED,2,2319,Low Income,45847.0,POINT (-118.35238647460938 33.93815994262695)
34.00883102416992,-117.95620727539062,06037980035,UNINCORPORATED,4,1445,Middle Income,65750.0,POINT (-117.95620727539062 34.00883102416992)
33.89461898803711,-118.33074188232422,06037603702,UNINCORPORATED,4,1010,Middle Income,113464.0,POINT (-118.33074188232422 33.89461898803711)
34.12403106689453,-118.06812286376952,06037431800,UNINCORPORATED,4,1440,Middle Income,88348.0,POINT (-118.06812286376952 34.12403106689453)
34.183109283447266,-118.1492919921875,06037461100,UNINCORPORATED,3,1030,Middle Income,119375.0,POINT (-118.1492919921875 34.183109283447266)
33.93043899536133,-117.9935302734375,06037503701,LOS ANGELES,3,2108,Middle Income,102043.0,POINT (-117.9935302734375 33.93043899536133)
33.98461151123047,-118.04701232910156,06037501400,UNINCORPORATED,4,1445,Middle Income,89500.0,POINT (-118.04701232910156 33.98461151123047)
33.97483825683594,-118.24755859375,06037533001,UNINCORPORATED,3,1230,Middle Income,75236.0,POINT (-118.24755859375 33.97483825683594)
33.96004867553711,-118.24886322021484,06037535102,UNINCORPORATED,3,1005,Middle Income,65873.0,POINT (-118.24886322021484 33.96004867553711)
33.89611053466797,-118.19328308105467,06037542106,UNINCORPORATED,3,1755,Low Income,52708.0,POINT (-118.19328308105467 33.89611053466797)
33.83171844482422,-118.29045867919922,06037543503,UNINCORPORATED,3,1311,Middle Income,94362.0,POINT (-118.29045867919922 33.83171844482422)
34.22127151489258,-118.47265625,06037127520,LOS ANGELES,4,1337,Low Income,52290.0,POINT (-118.47265625 34.22127151489258)
34.064361572265625,-117.79638671875,06037409000,POMONA,3,2250,Middle Income,76875.0,POINT (-117.79638671875 34.064361572265625)
33.92185974121094,-118.26535034179688,06037540901,UNINCORPORATED,4,1450,Middle Income,71450.0,POINT (-118.26535034179688 33.92185974121094)
34.18510055541992,-118.15087890625,06037461000,UNINCORPORATED,3,1730,Middle Income,125302.0,POINT (-118.15087890625 34.18510055541992)
33.892860412597656,-118.27552795410156,06037541003,UNINCORPORATED,2,2330,Middle Income,79940.0,POINT (-118.27552795410156 33.892860412597656)
33.84654998779297,-118.20757293701172,06037544001,UNINCORPORATED,2,1325,Middle Income,92135.0,POINT (-118.20757293701172 33.84654998779297)
34.0850715637207,-118.60092163085938,06037800104,UNINCORPORATED,2,949,Middle Income,144309.0,POINT (-118.60092163085938 34.0850715637207)
34.07419967651367,-117.75238800048828,06037402200,POMONA,2,1030,Middle Income,93393.0,POINT (-117.75238800048828 34.07419967651367)
34.02050018310547,-118.15731811523438,06037531701,UNINCORPORATED,3,1740,Middle Income,69697.0,POINT (-118.15731811523438 34.02050018310547)
33.9852294921875,-118.24787902832033,06037532800,UNINCORPORATED,4,810,Low Income,48952.0,POINT (-118.24787902832033 33.9852294921875)
34.10955810546875,-118.01441955566406,06037431400,UNINCORPORATED,3,1755,Middle Income,86538.0,POINT (-118.01441955566406 34.10955810546875)
34.441131591796875,-118.62445831298828,06037920106,UNINCORPORATED,4,2330,Middle Income,109268.0,POINT (-118.62445831298828 34.441131591796875)
34.05302047729492,-118.0023193359375,06037408301,UNINCORPORATED,3,1645,Middle Income,82978.0,POINT (-118.0023193359375 34.05302047729492)
34.58163070678711,-118.1348876953125,06037910401,UNINCORPORATED,4,1522,Middle Income,87393.0,POINT (-118.1348876953125 34.58163070678711)
34.023860931396484,-118.1730499267578,06037531503,UNINCORPORATED,3,2103,Middle Income,71938.0,POINT (-118.1730499267578 34.023860931396484)
33.99271011352539,-117.9379425048828,06037408623,UNINCORPORATED,4,1515,Middle Income,100900.0,POINT (-117.9379425048828 33.99271011352539)
34.04269027709961,-117.98635864257812,06037408301,UNINCORPORATED,3,1830,Middle Income,82978.0,POINT (-117.98635864257812 34.04269027709961)
34.021690368652344,-118.17382049560548,06037531502,UNINCORPORATED,3,2228,Low Income,52083.0,POINT (-118.17382049560548 34.021690368652344)
33.923309326171875,-118.02652740478516,06037503106,UNINCORPORATED,4,1539,Middle Income,86568.0,POINT (-118.02652740478516 33.923309326171875)
33.894290924072266,-118.19346618652344,06037542106,UNINCORPORATED,4,1725,Low Income,52708.0,POINT (-118.19346618652344 33.894290924072266)
33.97486114501953,-118.25202178955078,06037532900,UNINCORPORATED,2,15,Low Income,42704.0,POINT (-118.25202178955078 33.97486114501953)
33.89727020263672,-118.27847290039062,06037541003,UNINCORPORATED,4,1435,Middle Income,79940.0,POINT (-118.27847290039062 33.89727020263672)
33.97465133666992,-118.24005889892578,06037534900,UNINCORPORATED,4,940,Middle Income,80441.0,POINT (-118.24005889892578 33.97465133666992)
34.437950134277344,-118.27808380126952,06037910815,UNINCORPORATED,2,1551,Middle Income,93767.0,POINT (-118.27808380126952 34.437950134277344)
34.19670104980469,-118.15402221679688,06037460301,UNINCORPORATED,3,1855,Middle Income,156250.0,POINT (-118.15402221679688 34.19670104980469)
34.050819396972656,-118.09602355957033,06037482521,UNINCORPORATED,4,1840,Middle Income,80000.0,POINT (-118.09602355957033 34.050819396972656)
34.036659240722656,-117.94078063964844,06037407502,UNINCORPORATED,3,815,Middle Income,110625.0,POINT (-117.94078063964844 34.036659240722656)
33.97248840332031,-118.2251205444336,06037534802,UNINCORPORATED,4,1920,Middle Income,70203.0,POINT (-118.2251205444336 33.97248840332031)
33.97425079345703,-118.23248291015624,06037534900,UNINCORPORATED,4,1025,Middle Income,80441.0,POINT (-118.23248291015624 33.97425079345703)
33.97491836547852,-118.25200653076172,06037532900,UNINCORPORATED,3,1820,Low Income,42704.0,POINT (-118.25200653076172 33.97491836547852)
33.97888946533203,-118.43932342529295,06037702900,UNINCORPORATED,3,930,Middle Income,142440.0,POINT (-118.43932342529295 33.97888946533203)
34.10832977294922,-117.9164810180664,06037404503,UNINCORPORATED,3,1940,Middle Income,101188.0,POINT (-117.9164810180664 34.10832977294922)
33.99087905883789,-117.94326782226562,06037408628,UNINCORPORATED,3,810,Middle Income,87361.0,POINT (-117.94326782226562 33.99087905883789)
33.938201904296875,-118.36136627197266,06037601502,UNINCORPORATED,3,1640,Low Income,65000.0,POINT (-118.36136627197266 33.938201904296875)
33.967369079589844,-118.23307037353516,06037535300,UNINCORPORATED,4,1000,Low Income,59267.0,POINT (-118.23307037353516 33.967369079589844)
34.01911163330078,-118.16796875,06037531502,UNINCORPORATED,4,2000,Low Income,52083.0,POINT (-118.16796875 34.01911163330078)
33.91878890991211,-118.2324676513672,06037541500,UNINCORPORATED,4,1305,Low Income,60000.0,POINT (-118.2324676513672 33.91878890991211)
33.97481918334961,-118.24134826660156,06037533002,UNINCORPORATED,4,2110,Low Income,55625.0,POINT (-118.24134826660156 33.97481918334961)
33.90925979614258,-118.23284912109376,06037541402,UNINCORPORATED,4,1935,Middle Income,78024.0,POINT (-118.23284912109376 33.90925979614258)
34.66019821166992,-118.20928192138672,06037901102,UNINCORPORATED,3,1500,Middle Income,91417.0,POINT (-118.20928192138672 34.66019821166992)
33.940921783447266,-118.01254272460938,06037503302,UNINCORPORATED,4,1130,Middle Income,89500.0,POINT (-118.01254272460938 33.940921783447266)
34.036109924316406,-118.36978149414062,06037270300,LOS ANGELES,3,1855,Middle Income,68709.0,POINT (-118.36978149414062 34.036109924316406)
34.00136184692383,-117.96620178222656,06037408504,UNINCORPORATED,3,818,Middle Income,102222.0,POINT (-117.96620178222656 34.00136184692383)
33.95851135253906,-118.23744201660156,06037535300,UNINCORPORATED,4,1720,Low Income,59267.0,POINT (-118.23744201660156 33.95851135253906)
33.8873291015625,-118.32827758789062,06037603702,UNINCORPORATED,3,1430,Middle Income,113464.0,POINT (-118.32827758789062 33.8873291015625)
34.024028778076165,-118.17407989501952,06037531503,UNINCORPORATED,3,1930,Middle Income,71938.0,POINT (-118.17407989501952 34.024028778076165)
34.113128662109375,-117.78568267822266,06037408900,UNINCORPORATED,3,719,Middle Income,75625.0,POINT (-117.78568267822266 34.113128662109375)
33.92374038696289,-118.29283142089844,06037602801,UNINCORPORATED,3,730,Low Income,58810.0,POINT (-118.29283142089844 33.92374038696289)
34.19575881958008,-118.15101623535156,06037460302,PASADENA,4,2000,Middle Income,92009.0,POINT (-118.15101623535156 34.19575881958008)
34.394229888916016,-118.56968688964844,06037920334,SANTA CLARITA,3,900,Middle Income,104438.0,POINT (-118.56968688964844 34.394229888916016)
33.97454071044922,-118.23020935058594,06037534803,UNINCORPORATED,3,1155,Middle Income,80440.0,POINT (-118.23020935058594 33.97454071044922)
34.04444122314453,-118.73954010009766,06037800410,UNINCORPORATED,2,1910,High Income,161875.0,POINT (-118.73954010009766 34.04444122314453)
33.97074890136719,-118.25627899169922,06037535001,UNINCORPORATED,3,1552,Low Income,57241.0,POINT (-118.25627899169922 33.97074890136719)
33.902618408203125,-118.25750732421876,06037541100,UNINCORPORATED,4,1630,Middle Income,91282.0,POINT (-118.25750732421876 33.902618408203125)
34.117191314697266,-117.8956298828125,06037404100,UNINCORPORATED,4,830,Middle Income,81602.0,POINT (-117.8956298828125 34.117191314697266)
34.17850112915039,-118.11427307128906,06037461300,UNINCORPORATED,3,1645,Middle Income,93264.0,POINT (-118.11427307128906 34.17850112915039)
33.987579345703125,-117.89356231689452,06037408725,UNINCORPORATED,3,745,Middle Income,77860.0,POINT (-117.89356231689452 33.987579345703125)
34.02936172485352,-118.07006072998048,06037980036,UNINCORPORATED,4,750,High Income,172829.0,POINT (-118.07006072998048 34.02936172485352)
33.98793029785156,-117.89881134033205,06037408725,UNINCORPORATED,4,127,Middle Income,77860.0,POINT (-117.89881134033205 33.98793029785156)
33.97465133666992,-118.2515106201172,06037535001,UNINCORPORATED,4,1730,Low Income,57241.0,POINT (-118.2515106201172 33.97465133666992)
33.98728942871094,-117.88787078857422,06037408705,UNINCORPORATED,4,820,Middle Income,70000.0,POINT (-117.88787078857422 33.98728942871094)
33.991058349609375,-117.90538787841795,06037408213,UNINCORPORATED,3,1900,Middle Income,74028.0,POINT (-117.90538787841795 33.991058349609375)
34.036041259765625,-117.93466186523438,06037407802,UNINCORPORATED,3,1840,Middle Income,121194.0,POINT (-117.93466186523438 34.036041259765625)
33.98910903930664,-118.27410888671876,06037239201,UNINCORPORATED,3,1600,Low Income,46327.0,POINT (-118.27410888671876 33.98910903930664)
33.960018157958984,-118.2441635131836,06037535102,UNINCORPORATED,4,1915,Middle Income,65873.0,POINT (-118.2441635131836 33.960018157958984)
34.09571838378906,-117.91819763183594,06037405701,UNINCORPORATED,4,1645,Middle Income,88023.0,POINT (-117.91819763183594 34.09571838378906)
34.04901123046875,-117.99578857421876,06037408301,UNINCORPORATED,2,835,Middle Income,82978.0,POINT (-117.99578857421876 34.04901123046875)
34.024200439453125,-118.1498794555664,06037530302,LOS ANGELES,4,1440,Middle Income,69522.0,POINT (-118.1498794555664 34.024200439453125)
33.98566055297852,-118.247802734375,06037532800,UNINCORPORATED,3,1633,Low Income,48952.0,POINT (-118.247802734375 33.98566055297852)
33.99924087524414,-118.33204650878906,06037703200,UNINCORPORATED,4,1345,Middle Income,93906.0,POINT (-118.33204650878906 33.99924087524414)
33.89366912841797,-118.19335174560548,06037542106,UNINCORPORATED,2,1950,Low Income,52708.0,POINT (-118.19335174560548 33.89366912841797)
33.939090728759766,-118.30890655517578,06037600302,UNINCORPORATED,4,1800,Middle Income,73365.0,POINT (-118.30890655517578 33.939090728759766)
34.02322006225586,-118.16169738769533,06037531604,UNINCORPORATED,3,1820,Low Income,57411.0,POINT (-118.16169738769533 34.02322006225586)
33.91704177856445,-118.04656982421876,06037503104,UNINCORPORATED,2,1405,Middle Income,83750.0,POINT (-118.04656982421876 33.91704177856445)
34.06745147705078,-118.02922058105467,06037433403,EL MONTE,3,1905,Low Income,54708.0,POINT (-118.02922058105467 34.06745147705078)
33.95323944091797,-118.04270935058594,06037502901,UNINCORPORATED,4,1920,Middle Income,123143.0,POINT (-118.04270935058594 33.95323944091797)
34.01850128173828,-118.17636871337892,06037531301,UNINCORPORATED,2,2315,Low Income,64259.0,POINT (-118.17636871337892 34.01850128173828)
34.0230598449707,-118.16703033447266,06037531504,UNINCORPORATED,4,1654,Low Income,63163.0,POINT (-118.16703033447266 34.0230598449707)
33.983238220214844,-118.44335174560548,06037702900,UNINCORPORATED,1,1355,Middle Income,142440.0,POINT (-118.44335174560548 33.983238220214844)
34.21691131591797,-118.22708129882812,06037460601,LA CANADA-FLINTRIDGE,4,1517,High Income,208533.0,POINT (-118.22708129882812 34.21691131591797)
33.77534866333008,-118.18939208984376,06037576301,LONG BEACH,4,1500,Low Income,53813.0,POINT (-118.18939208984376 33.77534866333008)
33.78260040283203,-118.19373321533205,06037575401,LONG BEACH,4,46,Low Income,48299.0,POINT (-118.19373321533205 33.78260040283203)
33.78985977172852,-118.17417144775392,06037573300,LONG BEACH,3,1931,Low Income,51467.0,POINT (-118.17417144775392 33.78985977172852)
34.07453918457031,-118.39964294433594,06037700600,BEVERLY HILLS,3,1739,High Income,227382.0,POINT (-118.39964294433594 34.07453918457031)
33.77172088623047,-118.19051361083984,06037576200,LONG BEACH,4,1511,Low Income,54569.0,POINT (-118.19051361083984 33.77172088623047)
33.78261184692383,-118.1633071899414,06037575102,LONG BEACH,3,716,Low Income,47875.0,POINT (-118.1633071899414 33.78261184692383)
33.8673210144043,-118.18527221679688,06037570305,LONG BEACH,4,2129,Low Income,58333.0,POINT (-118.18527221679688 33.8673210144043)
34.062618255615234,-118.06436920166016,06037433506,SOUTH EL MONTE,2,604,Low Income,47230.0,POINT (-118.06436920166016 34.062618255615234)
33.88277816772461,-118.40973663330078,06037620904,MANHATTAN BEACH,3,1749,High Income,215694.0,POINT (-118.40973663330078 33.88277816772461)
34.0196418762207,-118.1536865234375,06037531701,COMMERCE,3,1734,Middle Income,69697.0,POINT (-118.1536865234375 34.0196418762207)
33.81983184814453,-118.376953125,06037621400,REDONDO BEACH,4,756,High Income,174667.0,POINT (-118.376953125 33.81983184814453)
34.03422164916992,-117.84915924072266,06037403404,WALNUT,1,828,Middle Income,141591.0,POINT (-117.84915924072266 34.03422164916992)
34.10810089111328,-118.06417846679688,06037431900,TEMPLE CITY,1,1638,Middle Income,101875.0,POINT (-118.06417846679688 34.10810089111328)
34.153221130371094,-118.275146484375,06037301702,GLENDALE,3,147,Middle Income,81173.0,POINT (-118.275146484375 34.153221130371094)
34.161128997802734,-118.3001708984375,06037301602,GLENDALE,3,102,Middle Income,77813.0,POINT (-118.3001708984375 34.161128997802734)
34.12668991088867,-117.87255859375,06037400801,GLENDORA,2,1507,Middle Income,124401.0,POINT (-117.87255859375 34.12668991088867)
34.191360473632805,-118.20012664794922,06037460700,LA CANADA-FLINTRIDGE,4,930,High Income,196471.0,POINT (-118.20012664794922 34.191360473632805)
34.030418395996094,-117.95398712158205,06037407202,LA PUENTE,4,1530,Middle Income,90682.0,POINT (-117.95398712158205 34.030418395996094)
33.995059967041016,-117.90486907958984,06037980035,INDUSTRY,2,1849,Middle Income,65750.0,POINT (-117.90486907958984 33.995059967041016)
34.601051330566406,-118.14434051513672,06037910218,PALMDALE,4,1840,Middle Income,78560.0,POINT (-118.14434051513672 34.601051330566406)
34.153709411621094,-118.75691986083984,06037800333,AGOURA HILLS,3,1018,Middle Income,112120.0,POINT (-118.75691986083984 34.153709411621094)
33.8946418762207,-118.39478302001952,06037620400,MANHATTAN BEACH,3,1537,High Income,175469.0,POINT (-118.39478302001952 33.8946418762207)
